z-sma-7,z-std-7,z-sma-14,z-std-14,z-sma-28,z-std-28,z-sma-54,z-std-54,z-sma-106,z-std-106,z-sma-207,z-std-207,LONGS_SIGNAL,SHORTS_SIGNAL,index,open,close,low,high
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2107.0,42852.59,42837.77,42827.73,42896.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2108.0,42831.28,42780.25,42744.33,42831.28
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2109.0,42783.56,42757.72,42753.86,42812.23
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2110.0,42762.01,42719.44,42714.51,42777.31
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2111.0,42719.45,42672.85,42647.62,42721.08
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,2112.0,42674.23,42596.96,42582.65,42744.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2113.0,42596.97,42716.52,42596.97,42719.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2114.0,42716.02,42774.91,42699.69,42782.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2115.0,42774.18,42752.78,42691.1,42792.77
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2116.0,42752.78,42645.23,42617.91,42760.15
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2117.0,42644.56,42688.25,42627.47,42705.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2118.0,42688.35,42749.27,42624.55,42764.42
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2119.0,42749.27,42831.12,42749.27,42870.05
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2120.0,42833.26,42851.01,42819.11,42870.28
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2121.0,42852.42,42828.01,42764.58,42859.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2122.0,42828.0,42848.77,42827.38,42888.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2123.0,42849.12,42814.6,42811.85,42878.86
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2124.0,42814.6,42788.69,42774.78,42859.06
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2125.0,42794.05,42894.3,42771.72,42900.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2126.0,42894.31,42881.9,42870.3,42918.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2127.0,42879.48,42820.3,42800.01,42908.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2128.0,42820.3,42792.16,42770.21,42829.35
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2129.0,42789.31,42770.48,42755.27,42827.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2130.0,42770.48,42792.99,42765.0,42838.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2131.0,42792.99,42845.61,42781.15,42854.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2132.0,42845.36,42845.05,42827.58,42876.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2133.0,42846.01,42887.73,42801.9,42890.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2134.0,42885.25,42926.33,42882.41,42929.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2135.0,42922.77,42872.51,42857.71,42926.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2136.0,42872.51,42830.53,42820.01,42925.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2137.0,42834.63,42887.9,42784.01,42887.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2138.0,42888.61,42870.14,42865.35,42927.28
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2139.0,42870.08,42832.6,42801.83,42870.09
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2140.0,42827.16,42771.71,42755.81,42830.04
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2141.0,42771.72,42839.28,42765.81,42855.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2142.0,42839.52,42734.54,42732.09,42844.73
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2143.0,42734.54,42791.08,42734.54,42816.25
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2144.0,42790.9,42737.89,42726.08,42790.91
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2145.0,42732.73,42800.9,42614.32,42834.73
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2146.0,42800.91,42790.58,42735.41,42806.3
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2147.0,42790.58,42810.19,42788.96,42838.42
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,2148.0,42811.29,42797.89,42790.83,42855.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2149.0,42800.82,42766.62,42749.88,42802.35
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2150.0,42767.86,42791.92,42758.14,42836.74
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2151.0,42791.92,42844.71,42791.78,42854.04
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2152.0,42844.71,42768.87,42755.87,42844.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2153.0,42768.86,42733.85,42684.68,42789.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2154.0,42722.39,42701.96,42652.0,42756.07
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2155.0,42704.17,42702.75,42674.96,42735.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2156.0,42706.68,42690.3,42672.55,42725.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2157.0,42690.23,42745.72,42682.22,42756.18
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,2158.0,42745.71,42773.8,42734.74,42794.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2159.0,42776.4,42686.8,42677.95,42782.05
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2160.0,42690.1,42639.9,42635.32,42726.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2161.0,42635.32,42555.38,42538.45,42635.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2162.0,42553.69,42576.12,42506.94,42591.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2163.0,42576.12,42562.86,42438.51,42615.54
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2164.0,42560.49,42628.68,42506.55,42654.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2165.0,42622.3,42714.87,42618.74,42787.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2166.0,42715.71,42780.0,42709.69,42804.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2167.0,42780.0,42725.62,42704.28,42799.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2168.0,42723.07,42637.56,42634.6,42781.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2169.0,42637.56,42646.02,42584.69,42672.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2170.0,42644.69,42629.51,42611.05,42657.55
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2171.0,42629.51,42563.48,42520.16,42644.58
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2172.0,42554.38,42526.74,42519.78,42638.42
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2173.0,42526.71,42573.61,42510.05,42592.57
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2174.0,42573.6,42631.04,42551.0,42632.73
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2175.0,42626.44,42668.12,42620.64,42682.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2176.0,42668.11,42668.02,42626.79,42683.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2177.0,42668.02,42594.9,42586.81,42680.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2178.0,42591.94,42625.68,42558.07,42635.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2179.0,42619.9,42660.06,42607.05,42687.83
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2180.0,42660.64,42576.18,42568.69,42671.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2181.0,42570.42,42564.4,42558.07,42604.05
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2182.0,42566.18,42647.5,42525.05,42647.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2183.0,42641.97,42667.12,42627.37,42686.36
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2184.0,42666.35,42697.06,42617.72,42728.42
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2185.0,42695.58,42634.87,42610.01,42699.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2186.0,42635.28,42632.89,42581.74,42657.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2187.0,42622.25,42681.6,42579.06,42691.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,2188.0,42681.6,42743.81,42667.82,42755.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2189.0,42744.54,42728.34,42708.69,42751.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2190.0,42728.35,42667.0,42655.02,42741.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2191.0,42667.01,42723.41,42650.01,42731.25
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2192.0,42715.17,42739.14,42702.96,42744.55
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2193.0,42739.13,42630.05,42630.05,42745.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2194.0,42637.47,42644.11,42600.0,42651.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2195.0,42644.61,42679.47,42593.62,42700.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2196.0,42679.47,42525.17,42501.0,42706.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2197.0,42530.04,42519.33,42514.11,42605.02
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2198.0,42517.89,42560.13,42396.6,42573.31
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2199.0,42559.99,42611.28,42520.45,42636.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2200.0,42609.33,42577.94,42565.68,42645.52
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2201.0,42575.18,42633.57,42571.72,42645.64
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2202.0,42639.42,42530.19,42520.45,42654.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2203.0,42530.17,42643.24,42530.17,42656.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2204.0,42647.22,42647.23,42609.45,42657.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,2205.0,42647.23,42567.37,42557.24,42657.13
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2206.0,42567.37,42502.08,42500.0,42567.37
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2207.0,42501.6,42493.53,42410.07,42520.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2208.0,42496.58,42528.07,42456.79,42552.13
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2209.0,42534.12,42393.6,42360.31,42538.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2210.0,42393.6,42228.41,42188.52,42393.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2211.0,42228.41,42300.92,42151.14,42355.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2212.0,42299.79,42461.97,42241.47,42497.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2213.0,42461.88,42359.86,42345.72,42468.19
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2214.0,42352.68,42248.14,42240.01,42404.91
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2215.0,42243.86,42265.55,42240.85,42322.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2216.0,42265.54,42321.51,42199.67,42334.45
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2217.0,42318.23,42235.97,42188.0,42343.46
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2218.0,42235.97,42217.75,42163.93,42247.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2219.0,42225.81,42241.32,42208.26,42302.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2220.0,42235.7,42141.06,42094.82,42269.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2221.0,42146.49,42178.41,42120.15,42249.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2222.0,42183.34,42106.43,42078.88,42186.2
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2223.0,42098.54,42198.84,42052.28,42209.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2224.0,42198.82,42108.5,42090.83,42210.35
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2225.0,42108.5,42065.55,42024.0,42115.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2226.0,42065.54,42182.49,42000.0,42182.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2227.0,42182.5,42114.72,42104.54,42195.17
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2228.0,42108.97,42212.47,42080.0,42215.27
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2229.0,42215.27,42141.01,42130.55,42245.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2230.0,42141.09,42102.12,42088.41,42180.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2231.0,42099.41,42128.3,42002.97,42129.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2232.0,42132.58,42049.8,42013.32,42132.58
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2233.0,42049.8,42017.18,41991.0,42093.18
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2234.0,42018.38,42022.47,41950.0,42054.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2235.0,42017.42,41938.7,41877.05,42022.44
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,2236.0,41938.7,41989.26,41854.96,42000.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2237.0,41986.46,41997.14,41968.99,42059.64
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2238.0,41995.75,42065.07,41970.01,42086.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2239.0,42065.06,42005.87,41972.5,42077.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2240.0,42008.77,42061.59,41985.2,42090.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2241.0,42065.24,42160.93,42052.26,42162.04
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2242.0,42158.87,42184.05,42137.96,42196.35
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2243.0,42184.05,42194.27,42171.44,42211.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2244.0,42194.27,42186.34,42155.16,42220.04
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2245.0,42189.13,42202.03,42132.01,42203.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2246.0,42199.68,42264.49,42168.44,42287.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2247.0,42264.49,42228.08,42213.9,42271.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2248.0,42228.08,42169.08,42152.26,42233.48
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2249.0,42169.07,42218.22,42136.29,42220.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2250.0,42218.22,42272.45,42173.35,42286.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2251.0,42272.45,42291.58,42267.9,42292.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2252.0,42287.26,42292.0,42250.0,42292.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2253.0,42291.99,42274.11,42233.82,42291.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2254.0,42274.11,42320.87,42256.1,42320.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,2255.0,42320.88,42266.89,42258.73,42342.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2256.0,42266.89,42312.68,42246.94,42336.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2257.0,42312.81,42268.46,42257.63,42326.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2258.0,42262.74,42231.65,42210.84,42283.76
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2259.0,42231.64,42245.65,42210.01,42264.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2260.0,42253.0,42288.98,42227.04,42299.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2261.0,42288.98,42217.24,42203.49,42290.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2262.0,42217.24,42173.6,42152.08,42229.6
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2263.0,42176.19,42086.52,42077.49,42176.19
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2264.0,42085.57,42121.75,42021.69,42135.86
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2265.0,42121.74,42085.64,42075.0,42172.09
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2266.0,42091.02,42150.55,42089.59,42164.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2267.0,42150.55,42097.26,42097.25,42169.6
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2268.0,42095.88,42153.2,42065.97,42153.2
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2269.0,42153.2,42066.41,42056.21,42160.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2270.0,42066.24,42065.61,42008.96,42093.48
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2271.0,42065.61,41934.6,41903.44,42080.95
